Stem,Year,DBH,Comment
201755,1999,18.6,NA
201755,2002,19.4,NA
201755,2005,20.2,NA
201755,2014,22.4,NA
201756,1993,16.7,NA
201756,1996,17.3,NA
201756,1999,18.3,NA
201756,2002,18.9,NA
201756,2005,19.4,NA
201756,2014,21,NA
201757,1993,27.4,NA
201757,1996,27.6,NA
201757,1999,27.9,NA
201757,2002,28.1,NA
201757,2005,28.3,NA
201757,2014,28.4,NA
201758,1993,6.2,NA
201758,1996,7.3,NA
201758,1999,8.5,NA
201758,2002,9.5,NA
201758,2005,10.2,NA
201758,2014,13.3,NA
201759,1993,6.1,NA
201759,1996,6.5,NA
201759,1999,7.3,NA
201759,2002,7.8,NA
201759,2005,8.9,NA
201759,2014,10.4,NA
201760,1993,10.7,NA
201760,1996,11.6,NA
201760,1999,13,NA
201760,2002,14.3,NA
201760,2005,15,NA
201760,2014,17.1,NA
RG776,2014,3.2,bark-stripped
RG780,2014,3.1,NA
202324,2002,3.3,NA
202324,2005,3.3,NA
202324,2014,3.3,bark-stripped
202761,1993,13.1,NA
202761,1996,13.7,NA
202761,1999,14.2,NA
202761,2002,14.7,NA
202761,2005,14.7,NA
202761,2014,15.1,NA
202762,1993,9.6,NA
202762,1996,10.9,NA
202762,1999,12.4,NA
202762,2002,14.1,NA
202762,2005,15.8,NA
202762,2014,20.1,NA
202763,1993,3.7,NA
202763,1996,3.7,NA
202763,1999,3.8,NA
202763,2002,3.8,NA
202763,2005,3.8,NA
202763,2014,3.7,shrunk
202764,1993,5.6,NA
202764,1996,5.6,NA
202764,1999,5.6,NA
202764,2002,NA,dead
202765,1993,4.2,NA
202765,1996,4.2,NA
202765,1999,4.3,NA
202765,2002,4.3,NA
202765,2005,4.3,NA
202765,2014,NA,dead
202766,1993,5,NA
202766,1996,5.1,NA
202766,1999,5.3,NA
202766,2002,5.3,NA
202766,2005,5.3,NA
202766,2014,NA,dead
202767,1993,3.8,NA
202767,1996,3.8,NA
202767,1999,3.9,NA
202767,2002,3.9,NA
202767,2005,3.9,NA
202767,2014,NA,dead
202768,1993,13,NA
202768,1996,13.4,NA
202768,1999,14,NA
202768,2002,14.2,NA
202768,2005,14.5,NA
202768,2014,15.3,NA
202769,1993,3.4,NA
202769,1996,3.5,NA
202769,1999,3.9,NA
202769,2002,3.9,NA
202769,2005,4,NA
202769,2014,4.9,NA
202925,1993,5.9,NA
202925,1996,6.4,NA
202925,1999,6.9,NA
202925,2002,7.2,NA
202925,2005,7.6,NA
202925,2014,8,NA
RG782,2014,3.3,NA
RG786,2014,3.2,NA
RG788,2014,4.9,NA
203181,1999,3.3,NA
203181,2002,3.4,NA
203181,2005,3.6,NA
203181,2014,4.7,bark-stripped
203182,1999,3.3,NA
203182,2002,3.7,NA
203182,2005,4,NA
203182,2014,NA,dead
203183,1999,3.8,NA
203183,2002,4.1,NA
203183,2005,4.4,NA
203183,2014,NA,dead
203770,1993,22.3,NA
203770,1996,22.7,NA
203770,1999,23.2,NA
203770,2002,23.9,NA
203770,2005,24.4,NA
203770,2014,25.6,NA
203771,1993,23.2,NA
203771,1996,23.6,NA
203771,1999,24.2,NA
203771,2002,24.8,NA
203771,2005,25,NA
203771,2014,NA,cut
203772,1993,7,NA
203772,1996,7.6,NA
203772,1999,8.1,NA
203772,2002,9.2,NA
203772,2005,10.2,NA
203772,2014,NA,cut
203773,1993,3.7,NA
203773,1996,4.2,NA
203773,1999,4.6,NA
203773,2002,4.9,NA
203773,2005,5.3,NA
203773,2014,7,NA
203774,1993,3.8,NA
203774,1996,4.3,NA
203774,1999,4.8,NA
203774,2002,5.2,NA
203774,2005,5.6,NA
203774,2014,6.5,NA
203775,1993,5.5,NA
203775,1996,6,NA
203775,1999,6.4,NA
203775,2002,6.7,NA
203775,2005,6.7,NA
203775,2014,7.1,NA
203776,1993,4.8,NA
203776,1996,5.1,NA
203776,1999,5.4,NA
203776,2002,5.4,NA
203776,2005,5.5,NA
203776,2014,6,NA
203777,1996,3,NA
203777,1999,3.1,NA
203777,2002,3.1,NA
203777,2005,3.1,NA
203777,2014,NA,dead
203778,1993,3.4,NA
203778,1996,3,weaken
203778,1999,NA,dead
203779,1993,7.3,NA
203779,1996,7.9,NA
203779,1999,8.4,NA
203779,2002,8.7,NA
203779,2005,8.9,NA
203779,2014,10.5,NA
203780,1993,10.2,NA
203780,1996,9.9,NA
203780,1999,10.2,NA
203780,2002,10.4,NA
203780,2005,10.7,NA
203780,2014,NA,cut
203781,1993,6,NA
203781,1996,6.4,NA
203781,1999,6.9,NA
203781,2002,7.4,NA
203781,2005,7.8,NA
203781,2014,9.6,NA
203782,1993,6.1,NA
203782,1996,6.2,NA
203782,1999,5.9,NA
203782,2002,NA,dead
203783,1993,6.6,NA
203783,1996,6.7,NA
203783,1999,6.8,NA
203783,2002,NA,dead
RG794,2014,3.7,NA
204612,1996,3.1,NA
204612,1999,3.5,NA
204612,2002,3.8,NA
204612,2005,3.8,NA
204612,2014,4,NA
204784,1993,11.5,NA
204784,1996,12.3,NA
204784,1999,13.2,NA
204784,2002,14.4,NA
204784,2005,15.2,NA
204784,2014,17.1,NA
204785,1993,3,NA
204785,1996,NA,dead
204788,1993,5.1,NA
204788,1996,NA,dead
204789,1993,4.5,NA
204789,1996,NA,dead
204790,1993,3.3,NA
204790,1996,NA,dead
204791,1993,3.1,NA
204791,1996,NA,dead
204792,1993,12.7,NA
204792,1996,13.5,NA
204792,1999,13.9,NA
204792,2002,14.6,NA
204792,2005,15.5,NA
204792,2014,17,NA
204793,1993,3.2,NA
204793,1996,3.3,NA
204793,1999,3.4,NA
204793,2002,3.4,NA
204793,2005,3.4,NA
204793,2014,NA,cut
204794,1993,7.1,NA
204794,1996,NA,dead
204795,1993,7.5,NA
204795,1996,8.4,NA
204795,1999,9.5,NA
204795,2002,10.9,NA
204795,2005,12,NA
204795,2014,NA,dead
204796,1993,3.4,NA
204796,1996,3.5,NA
204796,1999,3.7,NA
204796,2002,3.8,NA
204796,2005,3.8,NA
204796,2014,3.7,shrunk
204797,1993,19.8,NA
204797,1996,21.1,NA
204797,1999,22.3,NA
204797,2002,23,NA
204797,2005,23.8,NA
204797,2014,25.6,NA
204798,1993,3.7,NA
204798,1996,3.7,NA
204798,1999,3.7,NA
204798,2002,3.8,NA
204798,2005,NA,dead
204799,1993,8.7,NA
204799,1996,8.9,NA
204799,1999,8.8,NA
204799,2002,8.9,NA
204799,2005,NA,dead
204800,1993,3.5,NA
204800,1996,4,NA
204800,1999,4.9,NA
204800,2002,5.4,NA
204800,2005,2.8,NA
204800,2014,9.3,NA
205801,1993,6.9,NA
205801,1996,NA,dead
205802,1993,11.4,NA
205802,1996,11.4,NA
205802,1999,11.3,NA
205802,2002,NA,dead
205803,1993,7.4,NA
205803,1996,8.2,NA
205803,1999,8.9,NA
205803,2002,9.7,NA
205803,2005,10.4,NA
205803,2014,12.2,NA
205804,1993,4.9,NA
205804,1996,5,NA
205804,1999,5.1,NA
205804,2002,5.1,NA
205804,2005,5.2,NA
205804,2014,NA,dead
205805,1993,3.2,NA
205805,1996,3.4,NA
205805,1999,3.4,NA
205805,2002,3.4,NA
205805,2005,3.4,NA
205805,2014,3.4,NA
205926,1993,4.2,NA
205926,1996,NA,dead
RG806,2014,4,bark-stripped (all circumference)
RG809,2014,3.4,NA
RG810,2014,3,bark-stripped
RG814,2014,3.2,NA
RG815,2014,3.5,NA
206184,1999,4,NA
206184,2002,4.6,NA
206184,2005,5.5,NA
206184,2014,8.3,bark-stripped
206324,1996,3.1,NA
206324,1999,3,NA
206324,2002,3.4,NA
206324,2005,4.8,NA
206324,2014,7.8,bark-stripped
206349,1993,13.1,estimated
206349,1996,11.8,estimated
206349,1999,13.9,estimated
206349,2002,13.9,estimated
206349,2005,14,NA
206349,2014,NA,dead
206350,1993,20.9,estimated
206350,1996,18.7,estimated
206350,1999,22,estimated
206350,2002,22.1,estimated
206350,2005,22.2,NA
206350,2014,NA,dead
206351,2005,3.8,NA
206351,2014,6.2,bark-stripped
206807,1993,16.8,estimated
206807,1996,15,estimated
206807,1999,17.7,estimated
206807,2002,17.7,estimated
206807,2005,17.8,NA
206807,2014,18.4,NA
206808,1993,3.3,NA
206808,1996,NA,dead
206809,1993,6.3,NA
206809,1996,6.7,NA
206809,1999,7.5,NA
206809,2002,8.1,NA
206809,2005,8.7,NA
206809,2014,10,NA
206810,1993,4.3,NA
206810,1996,4.4,NA
206810,1999,4.5,NA
206810,2002,4.6,NA
206810,2005,4.8,NA
206810,2014,5.6,NA
206811,1993,5.1,NA
206811,1996,5.4,NA
206811,1999,5.7,NA
206811,2002,6,NA
206811,2005,6.2,NA
206811,2014,6.5,NA
206812,1993,33.6,NA
206812,1996,NA,dead
206813,1993,4.9,NA
206813,1996,5,NA
206813,1999,5.1,NA
206813,2002,4.8,fallen
206813,2005,NA,dead
206814,1993,6.8,NA
206814,1996,6.9,NA
206814,1999,7,NA
206814,2002,7.1,NA
206814,2005,7,fallen
206814,2014,6.6,weaken
206815,1993,3.5,NA
206815,1996,3.4,NA
206815,1999,3.4,NA
206815,2002,NA,dead
206816,1993,3.2,NA
206816,1996,3.5,NA
206816,1999,4.5,NA
206816,2002,4.7,NA
206816,2005,5.1,NA
206816,2014,7,bark-stripped
206817,1993,12.4,NA
206817,1996,14.1,NA
206817,1999,16,NA
206817,2002,17.6,NA
206817,2005,17.8,NA
206817,2014,17.9,NA
RG821,2014,4,bark-stripped
RG822,2014,4.7,NA
207322,2002,3.2,NA
207322,2005,3.3,NA
207322,2014,3.5,NA
207323,2002,3,NA
207323,2005,3.1,NA
207323,2014,NA,dead
207818,1993,14.9,NA
207818,1996,15.2,NA
207818,1999,15.5,NA
207818,2002,15.9,NA
207818,2005,15.9,NA
207818,2014,NA,dead
207819,1993,15.1,NA
207819,1996,15.2,NA
207819,1999,15.9,NA
207819,2002,16.6,NA
207819,2005,17.9,NA
207819,2014,23.2,NA
207820,1993,8.7,NA
207820,1996,8.7,NA
207820,1999,8.9,NA
207820,2002,9.1,NA
207820,2005,9.5,NA
207820,2014,13.5,NA
207821,1993,9,NA
207821,1996,9.1,NA
207821,1999,9.7,NA
207821,2002,10.4,NA
207821,2005,11.2,NA
207821,2014,15.9,NA
207822,1993,5.9,NA
207822,1996,6,NA
207822,1999,6.6,NA
207822,2002,7,NA
207822,2005,7.6,NA
207822,2014,10.1,NA
207823,1993,3.5,NA
207823,1996,3.4,NA
207823,1999,3.4,NA
207823,2002,3.5,NA
207823,2005,3.5,NA
207823,2014,NA,dead
207824,1993,3.8,NA
207824,1996,4.3,NA
207824,1999,5.3,NA
207824,2002,6.5,NA
207824,2005,7.5,NA
207824,2014,NA,dead
207825,1993,13.3,NA
207825,1996,13.3,NA
207825,1999,13.1,NA
207825,2002,13.1,NA
207825,2005,13.1,NA
207825,2014,NA,dead
207928,1993,3.2,NA
207928,1996,NA,dead
RG825,2014,4.1,bark-stripped
208185,1999,3,NA
208185,2002,3.2,NA
208185,2005,3.3,NA
208185,2014,7.9,bark-stripped
208321,2002,3.1,NA
208321,2005,3.5,NA
208321,2014,5.6,bark-stripped
208352,2005,3,NA
208352,2014,6,NA
208353,2005,3.2,NA
208353,2014,NA,dead
208826,1993,3.2,NA
208826,1996,3.7,NA
208826,1999,3.8,NA
208826,2002,4.9,NA
208826,2005,5.3,NA
208826,2014,8.7,NA
208827,1993,3.5,NA
208827,1996,3.6,NA
208827,1999,4.4,NA
208827,2002,4.6,NA
208827,2005,5.2,NA
208827,2014,9.5,NA
208828,1993,6,NA
208828,1996,6,NA
208828,1999,6,NA
208828,2002,6,NA
208828,2005,6,NA
208828,2014,NA,dead
208829,1993,3.8,NA
208829,1996,3.8,NA
208829,1999,3.9,NA
208829,2002,3.8,NA
208829,2005,3.9,NA
208829,2014,NA,dead
RG834,2014,3,NA
RG841,2014,3.9,NA
209929,1993,3.2,NA
209929,1996,3.2,NA
209929,1999,3.3,NA
209929,2002,3.3,NA
209929,2005,3.3,NA
209929,2014,4,bark-stripped
209930,1993,3.1,NA
209930,1996,3.3,NA
209930,1999,NA,cut
209949,1993,5.9,NA
209949,1996,6,NA
209949,1999,6,NA
209949,2002,6,NA
209949,2005,6,NA
209949,2014,8.5,NA
209950,1993,11.4,NA
209950,1996,11.7,NA
209950,1999,12.2,NA
209950,2002,12.7,NA
209950,2005,13.2,NA
209950,2014,19,NA
209951,1993,3.2,NA
209951,1996,3.2,NA
209951,1999,3.2,NA
209951,2002,NA,dead
209952,1993,6.1,NA
209952,1996,6.1,NA
209952,1999,6.2,NA
209952,2002,6.3,NA
209952,2005,6.4,NA
209952,2014,8.8,NA
209953,1993,8.7,NA
209953,1996,8.6,NA
209953,1999,8.7,NA
209953,2002,8.7,NA
209953,2005,8.7,NA
209953,2014,NA,dead
209954,1993,22.2,NA
209954,1996,22.7,NA
209954,1999,23.7,NA
209954,2002,24.8,NA
209954,2005,26.7,NA
209954,2014,35,NA
209955,1993,19.8,NA
209955,1996,19.8,NA
209955,1999,19.9,NA
209955,2002,19.9,NA
209955,2005,20.1,NA
209955,2014,22.9,NA
209956,1993,3.2,NA
209956,1996,3.2,NA
209956,1999,3.3,NA
209956,2002,3.2,NA
209956,2005,NA,dead
209957,1993,3.5,NA
209957,1996,3.4,NA
209957,1999,3.4,NA
209957,2002,3.5,NA
209957,2005,3.5,NA
209957,2014,4.6,bark-stripped
209958,1993,5.4,NA
209958,1996,5.4,NA
209958,1999,5.4,NA
209958,2002,5.5,NA
209958,2005,5.4,NA
209958,2014,6.6,NA
209959,1993,4.9,NA
209959,1996,4.9,NA
209959,1999,5.1,NA
209959,2002,5,NA
209959,2005,4.9,NA
209959,2014,5.2,NA
209960,1993,15.8,NA
209960,1996,16,NA
209960,1999,16.6,NA
209960,2002,16.7,NA
209960,2005,17,NA
209960,2014,19.2,NA
209961,1993,3.6,NA
209961,1996,3.7,NA
209961,1999,3.9,NA
209961,2002,4,NA
209961,2005,4.1,NA
209961,2014,NA,dead
209962,1993,3.9,NA
209962,1996,NA,dead
210354,2005,3.8,NA
210354,2014,NA,dead
210830,1993,7.3,NA
210830,1996,7.1,NA
210830,1999,NA,unmeasured
210830,2002,NA,dead
210831,1993,3.3,NA
210831,1996,3.4,NA
210831,1999,NA,unmeasured
210831,2002,3.5,NA
210831,2005,3.5,NA
210831,2014,NA,dead
210833,1993,17.8,NA
210833,1996,18.5,NA
210833,1999,NA,unmeasured
210833,2002,19.5,NA
210833,2005,20,NA
210833,2014,22.7,NA
211355,2005,3,NA
211355,2014,NA,dead
211834,1993,12.3,NA
211834,1996,12.7,NA
211834,1999,NA,unmeasured
211834,2002,13.2,NA
211834,2005,13.4,NA
211834,2014,14.3,NA
211835,1993,24.4,NA
211835,1996,25.7,NA
211835,1999,NA,unmeasured
211835,2002,28.9,NA
211835,2005,30.6,NA
211835,2014,NA,dead
211836,1993,5.2,NA
211836,1996,5.3,NA
211836,1999,NA,unmeasured
211836,2002,5.4,NA
211836,2005,5.4,NA
211836,2014,NA,dead
211837,1993,14.6,NA
211837,1996,15.2,NA
211837,1999,NA,unmeasured
211837,2002,15.8,NA
211837,2005,15.9,NA
211837,2014,NA,cut
211838,1993,3.9,NA
211838,1996,3.9,NA
211838,1999,NA,unmeasured
211838,2002,3.9,NA
211838,2005,3.8,NA
211838,2014,NA,dead
211839,1993,14,NA
211839,1996,14.1,NA
211839,1999,NA,unmeasured
211839,2002,15.1,NA
211839,2005,15.1,NA
211839,2014,NA,cut
211840,1993,13.8,NA
211840,1996,14.1,NA
211840,1999,NA,unmeasured
211840,2002,NA,dead
211841,1993,6.1,NA
211841,1996,6.2,NA
211841,1999,NA,unmeasured
211841,2002,6.2,NA
211841,2005,6.2,NA
211841,2014,6.5,NA
RG850,2014,3.9,NA
212842,1993,12,NA
212842,1996,12.9,NA
212842,1999,NA,unmeasured
212842,2002,15.2,NA
212842,2005,15.9,NA
212842,2014,18.5,NA
212843,1993,5.5,NA
212843,1996,5.4,NA
212843,1999,NA,unmeasured
212843,2002,NA,dead
212845,1993,10.8,NA
212845,1996,11,NA
212845,1999,NA,unmeasured
212845,2002,11.4,NA
212845,2005,11.3,NA
212845,2014,NA,dead
212846,1993,3.3,NA
212846,1996,3.4,NA
212846,1999,NA,unmeasured
212846,2002,3.3,NA
212846,2005,3.4,NA
212846,2014,NA,dead
212847,1993,7.4,NA
212847,1996,7.5,NA
212847,1999,NA,unmeasured
212847,2002,7.9,NA
212847,2005,7.9,NA
212847,2014,8.9,NA
212848,1993,6.6,NA
212848,1996,6.7,NA
212848,1999,NA,unmeasured
212848,2002,NA,dead
212849,1993,4.3,NA
212849,1996,4.5,NA
212849,1999,NA,unmeasured
212849,2002,4.7,NA
212849,2005,4.7,NA
212849,2014,5.8,NA
212850,1993,3.2,NA
212850,1996,3.2,NA
212850,1999,NA,unmeasured
212850,2002,NA,dead
212851,1993,4.3,NA
212851,1996,4.2,NA
212851,1999,NA,unmeasured
212851,2002,NA,dead
212852,1993,3,NA
212852,1996,2.9,NA
212852,1999,NA,unmeasured
212852,2002,3.2,NA
212852,2005,3,NA
212852,2014,NA,dead
212853,1993,3.4,NA
212853,1996,3.4,NA
212853,1999,NA,unmeasured
212853,2002,NA,dead
RG857,2014,3.1,NA
RG858,2014,4.1,NA
213356,2005,3.1,NA
213356,2014,5,bark-stripped
213855,1993,5,NA
213855,1996,5.1,NA
213855,1999,NA,unmeasured
213855,2002,NA,dead
213857,1993,11.5,NA
213857,1996,12.2,NA
213857,1999,NA,unmeasured
213857,2002,13.5,NA
213857,2005,13.7,NA
213857,2014,NA,cut
213858,1993,46.7,NA
213858,1996,48.4,NA
213858,1999,NA,unmeasured
213858,2002,51.6,NA
213858,2005,52.9,NA
213858,2014,NA,cut
213859,1993,5.3,NA
213859,1996,5.7,NA
213859,1999,NA,unmeasured
213859,2002,6.6,NA
213859,2005,6.9,NA
213859,2014,NA,cut
213860,1993,7.2,NA
213860,1996,7.4,NA
213860,1999,NA,unmeasured
213860,2002,NA,dead
213861,1993,3.9,NA
213861,1996,3.9,NA
213861,1999,NA,unmeasured
213861,2002,3.9,NA
213861,2005,NA,dead
213862,1993,5.5,NA
213862,1996,5.6,NA
213862,1999,NA,unmeasured
213862,2002,5.7,NA
213862,2005,5.8,NA
213862,2014,7.9,NA
213863,1993,5.3,NA
213863,1996,5.7,NA
213863,1999,NA,unmeasured
213863,2002,5.7,NA
213863,2005,5.7,NA
213863,2014,NA,cut
213864,1993,4.5,NA
213864,1996,4.4,NA
213864,1999,NA,unmeasured
213864,2002,4.7,NA
213864,2005,4.8,NA
213864,2014,6.1,NA
213865,1993,7.1,NA
213865,1996,7.2,NA
213865,1999,NA,unmeasured
213865,2002,7.3,NA
213865,2005,7.2,NA
213865,2014,NA,dead
213866,1993,14.2,NA
213866,1996,13,NA
213866,1999,NA,unmeasured
213866,2002,15,NA
213866,2005,16.1,NA
213866,2014,NA,dead
213867,1993,13.2,NA
213867,1996,12.3,NA
213867,1999,NA,unmeasured
213867,2002,13.9,NA
213867,2005,14,NA
213867,2014,NA,dead
213868,1993,13.6,NA
213868,1996,12.2,NA
213868,1999,NA,unmeasured
213868,2002,14.7,NA
213868,2005,15.3,NA
213868,2014,NA,dead
213869,1993,13,NA
213869,1996,11.7,NA
213869,1999,NA,unmeasured
213869,2002,13.7,NA
213869,2005,13.9,NA
213869,2014,NA,dead
213870,1993,4.8,NA
213870,1996,4.8,NA
213870,1999,NA,unmeasured
213870,2002,5,NA
213870,2005,5.2,NA
213870,2014,NA,dead
213871,1993,11.2,NA
213871,1996,11.8,NA
213871,1999,NA,unmeasured
213871,2002,12.9,NA
213871,2005,13.2,NA
213871,2014,16.2,NA
213872,1993,9.5,NA
213872,1996,10.3,NA
213872,1999,NA,unmeasured
213872,2002,12.3,NA
213872,2005,13.1,NA
213872,2014,15.4,NA
213873,1993,9,NA
213873,1996,9.4,NA
213873,1999,NA,unmeasured
213873,2002,10.9,NA
213873,2005,11.4,NA
213873,2014,NA,dead
213874,1993,5.2,NA
213874,1996,5.1,NA
213874,1999,NA,unmeasured
213874,2002,NA,dead
213875,1993,9.7,NA
213875,1996,10,NA
213875,1999,NA,unmeasured
213875,2002,10.5,NA
213875,2005,10.5,NA
213875,2014,NA,dead
213876,1993,9.1,NA
213876,1996,9.5,NA
213876,1999,NA,unmeasured
213876,2002,10.4,NA
213876,2005,10.8,NA
213876,2014,12.4,NA
213877,1993,4.8,NA
213877,1996,4.9,NA
213877,1999,NA,unmeasured
213877,2002,5,NA
213877,2005,5,NA
213877,2014,6,NA
214325,2002,3.5,NA
214325,2005,5.6,NA
214325,2014,9.2,NA
214878,1993,5.6,NA
214878,1996,5.5,NA
214878,1999,NA,unmeasured
214878,2002,NA,dead
214879,1993,5.2,NA
214879,1996,5.1,NA
214879,1999,NA,unmeasured
214879,2002,NA,dead
214880,1993,4.8,NA
214880,1996,4.7,NA
214880,1999,NA,unmeasured
214880,2002,NA,dead
214881,1993,15.2,NA
214881,1996,15.7,NA
214881,1999,NA,unmeasured
214881,2002,16.7,NA
214881,2005,17,NA
214881,2014,NA,dead
214883,1993,3.1,NA
214883,1996,3.2,NA
214883,1999,NA,unmeasured
214883,2002,NA,dead
214884,1993,3.2,NA
214884,1996,NA,dead
214885,1993,3.4,NA
214885,1996,3.4,NA
214885,1999,NA,unmeasured
214885,2002,NA,dead
214886,1993,4,NA
214886,1996,3.9,NA
214886,1999,NA,unmeasured
214886,2002,NA,dead
214887,1993,14.3,NA
214887,1996,14.9,NA
214887,1999,NA,unmeasured
214887,2002,15.7,NA
214887,2005,15.9,NA
214887,2014,16.5,NA
214888,1993,11.5,NA
214888,1996,11.7,NA
214888,1999,NA,unmeasured
214888,2002,12.4,NA
214888,2005,12.4,NA
214888,2014,13.2,NA
214889,1993,4.8,NA
214889,1996,4.8,NA
214889,1999,NA,unmeasured
214889,2002,NA,dead
214890,1993,5.3,NA
214890,1996,5.3,NA
214890,1999,NA,unmeasured
214890,2002,NA,dead
214891,1993,3.2,NA
214891,1996,3.5,NA
214891,1999,NA,unmeasured
214891,2002,4.2,NA
214891,2005,4.5,NA
214891,2014,5.5,bark-stripped
214892,1993,3.3,NA
214892,1996,NA,dead
RG868,2014,3.4,bark-stripped
215357,2005,3.1,NA
215357,2014,3.1,NA
215358,2005,3.1,NA
215358,2014,3.4,bark-stripped
215359,2005,3,NA
215359,2014,4.2,NA
215360,2005,3.4,NA
215360,2014,4,NA
215361,2005,3.2,NA
215361,2014,3.7,NA
215893,1993,9.8,NA
215893,1996,11.5,NA
215893,1999,NA,unmeasured
215893,2002,13.5,NA
215893,2005,16,NA
215893,2014,19.1,NA
215894,1993,16.8,NA
215894,1996,17.6,NA
215894,1999,NA,unmeasured
215894,2002,19.3,NA
215894,2005,20,NA
215894,2014,21.4,bark-stripped
215895,1993,8.6,NA
215895,1996,8.8,NA
215895,1999,NA,unmeasured
215895,2002,8.7,NA
215895,2005,8.7,NA
215895,2014,8.8,NA
215896,1993,13.3,NA
215896,1996,13.9,NA
215896,1999,NA,unmeasured
215896,2002,14.5,NA
215896,2005,14.6,NA
215896,2014,16.5,NA
215897,1993,4.6,NA
215897,1996,4.5,NA
215897,1999,NA,unmeasured
215897,2002,4.5,NA
215897,2005,NA,dead
215898,1993,5.9,NA
215898,1996,6,NA
215898,1999,NA,unmeasured
215898,2002,6,NA
215898,2005,6,NA
215898,2014,NA,dead
215899,1993,12.2,NA
215899,1996,12.4,NA
215899,1999,NA,unmeasured
215899,2002,12.9,NA
215899,2005,13,NA
215899,2014,NA,dead
215900,1993,13.1,NA
215900,1996,13.4,NA
215900,1999,NA,unmeasured
215900,2002,14.7,NA
215900,2005,15.1,NA
215900,2014,NA,dead
215901,1993,4.5,NA
215901,1996,4.6,NA
215901,1999,NA,unmeasured
215901,2002,5.1,NA
215901,2005,5,NA
215901,2014,5.2,NA
215902,1993,4.6,NA
215902,1996,5.1,NA
215902,1999,NA,unmeasured
215902,2002,7,NA
215902,2005,8.7,NA
215902,2014,14.7,NA
215903,1993,3.8,NA
215903,1996,4.3,NA
215903,1999,NA,unmeasured
215903,2002,NA,cut
215904,1993,7.3,NA
215904,1996,7.2,NA
215904,1999,NA,unmeasured
215904,2002,NA,dead
215905,1993,12.4,NA
215905,1996,14,NA
215905,1999,NA,unmeasured
215905,2002,17.1,NA
215905,2005,18.3,NA
215905,2014,22.6,NA
215906,1993,12,NA
215906,1996,12.5,NA
215906,1999,NA,unmeasured
215906,2002,12.9,NA
215906,2005,13.1,NA
215906,2014,14.3,NA
215907,1993,18.8,NA
215907,1996,19.9,NA
215907,1999,NA,unmeasured
215907,2002,21.5,NA
215907,2005,22.1,NA
215907,2014,23.6,NA
215908,1993,3.4,NA
215908,1996,3.7,NA
215908,1999,NA,unmeasured
215908,2002,4.1,NA
215908,2005,4.2,NA
215908,2014,4.7,NA
215909,1993,9.3,NA
215909,1996,9.3,NA
215909,1999,NA,unmeasured
215909,2002,9.8,NA
215909,2005,10.1,NA
215909,2014,NA,dead
215910,1993,3.9,NA
215910,1996,3.9,NA
215910,1999,NA,unmeasured
215910,2002,3.8,NA
215910,2005,NA,dead
215931,1993,3,NA
215931,1996,NA,dead
RG884,2014,4.1,NA
RG885,2014,3,NA
RG889,2014,3.2,bark-stripped
216326,2002,4.1,NA
216326,2005,4.8,NA
216326,2014,7.2,NA
216327,2002,3.2,NA
216327,2005,3.5,NA
216327,2014,3.9,NA
216328,2002,3.6,NA
216328,2005,4.1,NA
216328,2014,NA,dead
216362,2005,3,NA
216362,2014,3.5,NA
216363,2005,3.2,NA
216363,2014,NA,dead
216364,2005,3.3,NA
216364,2014,NA,dead
216914,1993,14.4,NA
216914,1996,12.9,NA
216914,1999,NA,unmeasured
216914,2002,14.2,NA
216914,2005,15.7,NA
216914,2014,NA,dead
216915,1993,3.8,NA
216915,1996,4.3,NA
216915,1999,NA,unmeasured
216915,2002,NA,dead
216916,1993,3,NA
216916,1996,3.3,NA
216916,1999,NA,unmeasured
216916,2002,4,NA
216916,2005,4.1,NA
216916,2014,4.4,NA
216932,1993,3,NA
216932,1996,3.3,NA
216932,1999,NA,unmeasured
216932,2002,4.4,NA
216932,2005,4.9,NA
216932,2014,9.2,bark-stripped
RG890,2014,3.7,bark-stripped
RG893,2014,4.3,bark-stripped
RG895,2014,4.7,NA
217329,2002,5,NA
217329,2005,6,NA
217329,2014,9.3,bark-stripped
217365,2005,3.9,NA
217365,2014,7.7,bark-stripped
217366,2005,3,NA
217366,2014,NA,dead
217917,1993,15.9,NA
217917,1996,16.8,NA
217917,1999,NA,unmeasured
217917,2002,18.4,NA
217917,2005,19.2,NA
217917,2014,20.8,NA
217918,1993,3.7,NA
217918,1996,4.5,NA
217918,1999,NA,unmeasured
217918,2002,6,NA
217918,2005,6.2,NA
217918,2014,8.2,NA
217919,1993,3.9,NA
217919,1996,3.9,NA
217919,1999,NA,unmeasured
217919,2002,3.8,NA
217919,2005,NA,dead
217920,1993,14,NA
217920,1996,15.1,NA
217920,1999,NA,unmeasured
217920,2002,NA,dead
217921,1993,11.5,NA
217921,1996,11.7,NA
217921,1999,NA,unmeasured
217921,2002,13.1,NA
217921,2005,13.6,NA
217921,2014,18.6,bark-stripped
RG903,2014,3.9,bark-stripped
RG904,2014,3.8,bark-stripped
RG905,2014,3.2,bark-stripped
RG912,2014,3.3,bark-stripped (all circumference)
RG899,2014,6.1,NA
218330,2002,3.1,NA
218330,2005,3.2,NA
218330,2014,5.5,bark-stripped
218331,2002,3.5,NA
218331,2005,3.9,NA
218331,2014,NA,dead
218332,2002,3.6,NA
218332,2005,4.6,NA
218332,2014,7.8,NA
218333,2002,7.4,NA
218333,2005,7.3,weaken
218333,2014,NA,dead
