Indv,Stem,X,Y,X1,Y1,Species,Start,End
27232,27232,10,35,10.9,35.4,Wisteria floribunda,2002,2005
27570,27570,10,35,10.5,35.2,Gamblea innovans,1993,1993
27572,27572,10,35,10.8,35,Wisteria floribunda,1993,2005
27573,27573,10,35,11.3,36.6,Quercus glauca,1993,NA
27574,27574,10,35,10.6,38.4,Carpinus tschonoskii,1993,NA
27575,27575,10,35,11.5,39.1,Gamblea innovans,1993,1996
27576,27576,10,35,12.5,39.4,Amelanchier asiatica,1993,2005
27577,27577,10,35,13.2,39.9,Gamblea innovans,1993,2002
27578,27578,10,35,13.8,38.8,Wisteria floribunda,1993,NA
27580,27580,10,35,14,38.3,Wisteria floribunda,1993,1996
WF283,WF283,10,40,10.3,40.6,Quercus glauca,2014,NA
28137,WF289,10,40,12,41.3,Cleyera japonica,2014,NA
WF290,WF290,10,40,12.3,43.7,Cleyera japonica,2014,NA
WF291,WF291,10,40,12.5,43.6,Cleyera japonica,2014,NA
28283,WF296,10,40,14.6,42.7,Cleyera japonica,2014,NA
28137,28137,10,40,12,41.3,Cleyera japonica,1999,NA
28233,28233,10,40,13.1,40.1,Cleyera japonica,2002,NA
28587,28234,10,40,10.7,41.2,Quercus glauca,2002,NA
28235,28235,10,40,12.7,43.6,Cleyera japonica,2002,NA
28282,28282,10,40,12,40,Quercus glauca,2005,NA
28283,28283,10,40,14.7,42.7,Cleyera japonica,2005,NA
28405,28405,10,40,12.7,44.4,Eurya japonica var. japonica,1996,NA
28581,28581,10,40,14.8,44.8,Gamblea innovans,1993,NA
28582,28582,10,40,13.2,42.6,Symplocos prunifolia,1993,NA
28583,28583,10,40,13.8,43.7,Cleyera japonica,2005,NA
28585,28585,10,40,12.6,44.3,Chengiopanax sciadophylloides,1993,2005
28586,28586,10,40,12.4,44,Gamblea innovans,1993,2005
28587,28587,10,40,10.8,41.2,Quercus glauca,1993,NA
29595,WF300,10,45,14.7,45.1,Cleyera japonica,2014,NA
29138,29138,10,45,11.5,48.8,Eurya japonica var. japonica,1999,2005
29236,29236,10,45,14.1,46,Eurya japonica var. japonica,2002,2005
29588,29588,10,45,14.9,49,Gamblea innovans,1993,2005
29590,29589,10,45,10.2,49.2,Photinia glabra,1993,2002
29590,29590,10,45,10.2,49.2,Photinia glabra,1993,2005
29591,29591,10,45,11.6,46.9,Gamblea innovans,1993,1993
29592,29592,10,45,10.4,46,Gamblea innovans,1993,2002
29593,29593,10,45,10,46.5,Carpinus laxiflora,1993,2005
29594,29594,10,45,11.6,45,Gamblea innovans,1993,2005
29595,29595,10,45,14.6,45.1,Cleyera japonica,1993,NA
30141,WF303,15,0,17.2,4.2,Cleyera japonica,2014,NA
WF304,WF304,15,0,17.1,4.1,Cleyera japonica,2014,NA
WF305,WF305,15,0,16.3,4.9,Cleyera japonica,2014,NA
30140,30140,15,0,19.8,2.1,Symplocos prunifolia,1999,NA
30141,30141,15,0,17.2,4.3,Cleyera japonica,1999,NA
30619,30619,15,0,15.9,4.4,Quercus serrata,1993,2005
30619,30620,15,0,15.9,4.4,Quercus serrata,1993,2005
31625,WF310,15,5,19.4,7.4,Quercus glauca,2014,NA
WF313,WF313,15,5,18,6.2,Eurya japonica var. japonica,2014,NA
WF314,WF314,15,5,15.1,6.2,Cleyera japonica,2014,NA
WF315,WF315,15,5,15.6,6.2,Eurya japonica var. japonica,2014,NA
WF316,WF316,15,5,16.3,8.4,Cleyera japonica,2014,NA
31621,31621,15,5,18.1,5.7,Symplocos prunifolia,1993,NA
31622,31622,15,5,18.6,6.7,Gamblea innovans,1993,2005
31623,31623,15,5,18.9,7.3,Ilex rotunda,1993,NA
31625,31624,15,5,19.4,7.4,Quercus glauca,1993,NA
31625,31625,15,5,19.4,7.4,Quercus glauca,1993,NA
31626,31626,15,5,20,7.6,Quercus serrata,1993,NA
31627,31627,15,5,19.3,9.3,Symplocos prunifolia,1993,NA
31628,31628,15,5,16,6.3,Padus grayana,1993,1993
WF318,WF318,15,10,16.9,10.1,Cleyera japonica,2014,NA
32636,WF322,15,10,17.9,12.3,Quercus glauca,2014,NA
32237,32237,15,10,17.8,14.4,Wisteria floribunda,2002,NA
32635,32284,15,10,15.6,12.6,Quercus glauca,2005,NA
32641,32285,15,10,17.5,14.4,Quercus glauca,2005,NA
32629,32629,15,10,19.2,10.6,Quercus glauca,1993,NA
32630,32630,15,10,17.3,11,Symplocos prunifolia,1993,2005
32632,32631,15,10,16.4,11.3,Gamblea innovans,1993,2005
32632,32632,15,10,16.4,11.3,Gamblea innovans,1993,NA
32632,32633,15,10,16.4,11.3,Gamblea innovans,1993,1999
32634,32634,15,10,16.7,11.8,Symplocos prunifolia,1993,2005
32635,32635,15,10,15.6,12.6,Quercus glauca,1993,NA
32636,32636,15,10,18,12.3,Quercus glauca,1993,NA
32638,32637,15,10,18.7,12.3,Symplocos prunifolia,1993,2002
32638,32638,15,10,18.7,12.3,Symplocos prunifolia,1993,2002
32640,32640,15,10,17.6,14.1,Quercus glauca,1993,2005
32641,32641,15,10,17.5,14.4,Quercus glauca,1993,NA
WF328,WF328,15,15,18.2,15,Wisteria floribunda,2014,NA
WF332,WF332,15,15,19.9,20,Quercus glauca,2014,NA
WF340,WF340,15,15,19.7,19.9,Cleyera japonica,2014,NA
WF341,WF341,15,15,19.8,19.9,Cleyera japonica,2014,NA
WG686,WG686,15,15,17.1,15.6,Wisteria floribunda,2014,NA
33286,33286,15,15,17.3,18.5,Cleyera japonica,2005,NA
33643,33642,15,15,19.3,15.1,Quercus glauca,1993,NA
33643,33643,15,15,19.3,15.1,Quercus glauca,1993,NA
33644,33644,15,15,18.8,16.7,Wisteria floribunda,1993,NA
33645,33645,15,15,19,19.2,Gamblea innovans,1993,1996
33646,33646,15,15,18.1,18.6,Gamblea innovans,1993,NA
33647,33647,15,15,18.1,18.7,Wisteria floribunda,1993,NA
33649,33648,15,15,17.1,19,Gamblea innovans,1993,2002
33649,33649,15,15,17.1,19,Gamblea innovans,1993,NA
33650,33650,15,15,17.1,18.8,Gamblea innovans,1993,NA
33650,33651,15,15,17.1,18.4,Gamblea innovans,1993,1993
33652,33652,15,15,18.2,18.1,Wisteria floribunda,1993,NA
33653,33653,15,15,16.1,17.5,Cleyera japonica,1993,NA
WF344,WF342,15,20,19.6,20,Cleyera japonica,2014,NA
WF344,WF343,15,20,19.6,20.4,Cleyera japonica,2014,NA
WF344,WF344,15,20,19.6,20.2,Cleyera japonica,2014,NA
WF348,WF348,15,20,15.9,20.5,Cleyera japonica,2014,NA
WF347,WF347,15,20,16.1,20.5,Cleyera japonica,2014,NA
WF346,WF346,15,20,16.2,20.6,Cleyera japonica,2014,NA
WF349,WF349,15,20,19.1,21.9,Quercus glauca,2014,NA
WF353,WF353,15,20,16,23.2,Wisteria floribunda,2014,NA
34287,34287,15,20,19.1,22.5,Quercus glauca,2005,NA
34654,34654,15,20,17.9,21,Gamblea innovans,1993,2005
34654,34655,15,20,17.9,21,Gamblea innovans,1993,1999
34656,34656,15,20,17.2,20.4,Gamblea innovans,1993,NA
34657,34657,15,20,15.8,23.4,Gamblea innovans,1993,NA
34657,34658,15,20,15.8,23.4,Gamblea innovans,1993,NA
34657,34659,15,20,15.8,23.4,Gamblea innovans,1993,1996
34660,34660,15,20,16.1,23.5,Wisteria floribunda,1993,1993
WF354,WF354,15,25,16.3,25.7,Eurya japonica var. japonica,2014,NA
WF357,WF357,15,25,18.1,25.1,Eurya japonica var. japonica,2014,NA
WF358,WF358,15,25,19,26.4,Wisteria floribunda,2014,NA
WF359,WF359,15,25,18.5,28.7,Eurya japonica var. japonica,2014,NA
WF360,WF360,15,25,15.8,27.4,Eurya japonica var. japonica,2014,NA
WF361,WF361,15,25,15.3,27.5,Quercus glauca,2014,NA
WF363,WF363,15,25,15.4,29.5,Cleyera japonica,2014,NA
WF363,WF364,15,25,15.4,29.5,Cleyera japonica,2014,NA
36676,WF369,15,25,17.2,29.6,Quercus glauca,2014,NA
35661,35661,15,25,18.8,26.5,Styrax japonica,1993,2005
35662,35662,15,25,18.5,25.9,Gamblea innovans,1993,NA
35662,35663,15,25,18.5,25.9,Gamblea innovans,1993,1996
35664,35664,15,25,18.2,25.1,Wisteria floribunda,1993,2005
35665,35665,15,25,16.9,26.5,Symplocos prunifolia,1993,NA
35666,35666,15,25,16.9,26.8,Wisteria floribunda,1993,2002
35668,35667,15,25,17.1,29.6,Quercus glauca,1993,NA
35668,35668,15,25,17.1,29.6,Quercus glauca,1993,NA
35668,35669,15,25,17.1,29.6,Quercus glauca,1993,1993
35668,35670,15,25,17.1,29.6,Quercus glauca,1993,2005
35668,35671,15,25,17.1,29.6,Quercus glauca,1993,NA
35672,35672,15,25,16.2,27.6,Wisteria floribunda,1993,1993
35673,35673,15,25,16.1,27.4,Wisteria floribunda,1993,NA
36676,WF378,15,30,17.7,33.3,Quercus glauca,2014,NA
WF381,WF381,15,30,17.7,34.4,Quercus glauca,2014,NA
WF381,WF382,15,30,17.7,34.4,Quercus glauca,2014,NA
36676,36238,15,30,17.7,33.3,Quercus glauca,2002,NA
36676,36239,15,30,17.7,33.3,Quercus glauca,2002,NA
36288,36288,15,30,18.5,30.2,Eurya japonica var. japonica,2005,NA
36289,36289,15,30,18.4,34,Cinnamomum camphora,2005,NA
36674,36674,15,30,19.7,32.3,Quercus glauca,1993,NA
36675,36675,15,30,18.9,33.1,Gamblea innovans,1993,2002
36676,36676,15,30,17.7,33.3,Quercus glauca,1993,NA
36677,36677,15,30,17.6,33.4,Ilex macropoda,1993,NA
36678,36678,15,30,16.6,32.9,Cleyera japonica,1993,NA
36678,36679,15,30,16.6,32.9,Cleyera japonica,1993,NA
36681,36681,15,30,15.4,33.3,Wisteria floribunda,1993,1999
36682,36682,15,30,15.1,32.4,Gamblea innovans,1993,2005
36678,36683,15,30,16.6,32.9,Cleyera japonica,1996,NA
WF383,WF383,15,35,15.9,35.9,Cleyera japonica,2014,NA
WF384,WF384,15,35,16.9,35.8,Eurya japonica var. japonica,2014,NA
WF385,WF385,15,35,17.5,35.8,Cleyera japonica,2014,NA
WF386,WF386,15,35,19.8,38.6,Quercus glauca,2014,NA
WF390,WF390,15,35,17.5,40,Wisteria floribunda,2014,NA
37243,WF393,15,35,15.2,39.6,Cleyera japonica,2014,NA
37240,37240,15,35,18.8,39.2,Cleyera japonica,2002,NA
37243,37243,15,35,15.3,39.7,Cleyera japonica,2002,NA
37243,37291,15,35,15.5,40,Cleyera japonica,2005,NA
37612,37612,15,35,16.9,40,Gamblea innovans,1993,1993
37613,37613,15,35,17.6,39.9,Wisteria floribunda,1993,1993
37615,37614,15,35,17.8,39.9,Quercus glauca,1993,NA
37615,37615,15,35,17.8,39.9,Quercus glauca,1993,NA
37616,37616,15,35,16.1,38.3,Wisteria floribunda,1993,1993
37617,37617,15,35,16.5,37.5,Wisteria floribunda,1993,2002
37618,37618,15,35,19.9,35.5,Amelanchier asiatica,1993,1996
WF398,WF398,15,40,17.1,41,Photinia glabra,2014,NA
WF401,WF401,15,40,19.1,41.4,Cleyera japonica,2014,NA
WF404,WF404,15,40,16.1,43.8,Cleyera japonica,2014,NA
38290,38290,15,40,16.2,41.2,Cleyera japonica,2005,NA
38608,38292,15,40,15.1,40.1,Quercus glauca,2005,NA
38604,38604,15,40,19,44.7,Gamblea innovans,1993,NA
38605,38605,15,40,15.1,41.4,Gamblea innovans,1993,NA
38605,38606,15,40,15.1,41.4,Gamblea innovans,1993,NA
38607,38607,15,40,16.4,41,Diospyros kaki,1993,NA
38608,38608,15,40,15.1,40.1,Quercus glauca,1993,NA
38609,38609,15,40,18,40,Gamblea innovans,1993,1996
38610,38610,15,40,18.3,40.4,Cleyera japonica,1996,NA
38611,38611,15,40,19.9,41.3,Quercus glauca,1993,NA
39242,WF409,15,45,19.9,45,Quercus glauca,2014,NA
39242,39241,15,45,19.9,45.1,Quercus glauca,2002,NA
39242,39242,15,45,19.9,45.1,Quercus glauca,2002,NA
39596,39596,15,45,17.6,48.1,Quercus serrata,1993,2005
39597,39597,15,45,19.7,46.8,Gamblea innovans,1993,1996
39598,39598,15,45,18.1,46.6,Gamblea innovans,1993,NA
39599,39599,15,45,19.9,46,Gamblea innovans,1993,1993
39600,39600,15,45,19.1,45,Gamblea innovans,1993,NA
39601,39601,15,45,16.9,45.3,Gamblea innovans,1993,1993
39603,39602,15,45,16.2,46.1,Quercus glauca,1993,NA
39603,39603,15,45,16.2,46.1,Quercus glauca,1993,2005
WF418,WF418,20,0,24,2.2,Eurya japonica var. japonica,2014,NA
40684,40684,20,0,24.3,2.3,Toxicodendron trichocarpum,1993,1996
40685,40685,20,0,20.7,4.7,Lyonia ovalifolia var. elliptica,1993,NA
40685,40686,20,0,20.7,4.7,Lyonia ovalifolia var. elliptica,1993,NA
40685,40687,20,0,20.7,4.7,Lyonia ovalifolia var. elliptica,1993,2005
40685,40688,20,0,20.7,4.7,Lyonia ovalifolia var. elliptica,1993,NA
40689,40689,20,0,20,4.9,Cryptomeria japonica,1993,NA
41244,WF421,20,5,24.2,9.5,Cleyera japonica,2014,NA
WF422,WF422,20,5,22.4,9.8,Symplocos prunifolia,2014,NA
41244,41244,20,5,24.3,9.5,Cleyera japonica,2002,NA
41690,41690,20,5,23.4,7.5,Eurya japonica var. japonica,1993,2005
41691,41691,20,5,22.9,6.9,Gamblea innovans,1993,NA
41692,41692,20,5,23.2,9.8,Gamblea innovans,1993,1996
41693,41693,20,5,24.8,9.6,Quercus glauca,1993,NA
WF424,WF424,20,10,23.2,10.6,Cleyera japonica,2014,NA
WF434,WF434,20,10,23.8,14.1,Quercus glauca,2014,NA
WF435,WF435,20,10,22.9,13.6,Quercus glauca,2014,NA
42245,42245,20,10,22.8,14.2,Wisteria floribunda,2002,NA
42393,42393,20,10,21.7,13.6,Quercus glauca,1996,NA
42694,42694,20,10,24.5,12.5,Quercus glauca,1993,NA
42695,42695,20,10,22.9,11.5,Symplocos prunifolia,1993,2002
42696,42696,20,10,21.6,10.8,Gamblea innovans,1993,1999
42696,42697,20,10,21.6,10.8,Gamblea innovans,1993,1999
42696,42698,20,10,21.6,10.8,Gamblea innovans,1993,1999
42699,42699,20,10,20.3,12.6,Cryptomeria japonica,1993,NA
42700,42700,20,10,21,12.4,Quercus glauca,1993,NA
42701,42701,20,10,21.2,12.4,Wisteria floribunda,1993,NA
42702,42702,20,10,22.7,12,Gamblea innovans,1993,2002
42703,42703,20,10,22.8,14,Quercus glauca,1993,NA
42703,42704,20,10,22.8,14,Quercus glauca,1993,NA
42705,42705,20,10,21.7,13.8,Quercus glauca,1993,NA
42706,42706,20,10,21.2,14.7,Wisteria floribunda,1993,NA
43142,43142,20,15,21.9,17.5,Quercus glauca,1999,NA
43143,43143,20,15,20.4,17.6,Wisteria floribunda,1999,NA
43246,43246,20,15,21.5,15,Quercus glauca,2002,NA
43707,43707,20,15,25,15.4,Ilex pedunculosa,1993,1999
43709,43708,20,15,22.6,19.7,Gamblea innovans,1993,NA
43709,43709,20,15,22.8,19.8,Gamblea innovans,1993,NA
43710,43710,20,15,23.7,19,Wisteria floribunda,1993,2002
44712,WF444,20,20,24.3,20.8,Cleyera japonica,2014,NA
WF450,WF450,20,20,22.4,20.1,Cleyera japonica,2014,NA
WF450,WF451,20,20,22.4,20.2,Cleyera japonica,2014,NA
WF450,WF452,20,20,22.4,20.2,Cleyera japonica,2014,NA
44721,WG688,20,20,24.8,22.9,Photinia glabra,2014,NA
44247,44247,20,20,24.6,23.3,Wisteria floribunda,2002,NA
44394,44394,20,20,22.2,21.5,Wisteria floribunda,1996,2005
44712,44712,20,20,24.3,20.9,Cleyera japonica,1993,NA
44713,44713,20,20,23.4,20.6,Quercus glauca,1993,NA
44713,44714,20,20,23.4,20.6,Quercus glauca,1993,NA
44394,44715,20,20,22.2,21.5,Wisteria floribunda,1993,2005
44717,44716,20,20,21.8,22.5,Quercus glauca,1993,NA
44717,44717,20,20,21.8,22.5,Quercus glauca,1993,NA
44717,44718,20,20,21.8,22.5,Quercus glauca,1996,NA
44719,44719,20,20,22.6,22.6,Wisteria floribunda,1993,2005
44720,44720,20,20,21,23.4,Styrax japonica,1993,NA
44721,44721,20,20,24.8,22.9,Photinia glabra,1993,NA
44722,44722,20,20,25,21.9,Wisteria floribunda,1993,1999
WF460,WF460,20,25,23.8,25.1,Eurya japonica var. japonica,2014,NA
WF462,WF462,20,25,24,29.4,Cleyera japonica,2014,NA
WF464,WG689,20,25,21.3,28.9,Quercus glauca,2014,NA
45723,45248,20,25,22.3,25,Eurya japonica var. japonica,2002,NA
45249,45249,20,25,23.6,28.9,Wisteria floribunda,2002,2002
45292,45292,20,25,20.7,25.3,Symplocos prunifolia,2005,NA
45293,45293,20,25,21,29.9,Cleyera japonica,2005,NA
45723,45723,20,25,22.3,25,Eurya japonica var. japonica,1993,NA
45725,45725,20,25,24.3,29.7,Wisteria floribunda,1993,NA
45726,45726,20,25,24.4,29.7,Quercus glauca,1993,1999
45727,45727,20,25,24,29,Wisteria floribunda,1993,2005
45728,45728,20,25,23.9,28.9,Ilex chinensis,1993,2005
46295,WF470,20,30,24.5,33.3,Cleyera japonica,2014,NA
46737,WF474,20,30,20.8,32.4,Cleyera japonica,2014,NA
WF476,WF476,20,30,21.2,34.9,Cleyera japonica,2014,NA
46144,46144,20,30,23.4,33.6,Ligustrum japonicum,1999,2005
46250,46250,20,30,24.3,31.1,Quercus glauca,2002,NA
46294,46294,20,30,24.6,33.2,Cleyera japonica,2005,NA
46294,46295,20,30,24.5,33.3,Cleyera japonica,2005,NA
46298,46298,20,30,24.5,34.1,Eurya japonica var. japonica,2005,NA
46729,46729,20,30,24.3,31.1,Quercus glauca,1993,NA
46729,46730,20,30,24.3,31.1,Quercus glauca,1993,NA
46731,46731,20,30,24.1,31.6,Wisteria floribunda,1993,1999
46734,46732,20,30,24,31.6,Styrax japonica,1993,2005
46734,46734,20,30,24,31.6,Styrax japonica,1993,2002
46294,46735,20,30,24.4,33.1,Cleyera japonica,1993,NA
46736,46736,20,30,21.6,32.2,Wisteria floribunda,1993,NA
46737,46737,20,30,20.8,32.4,Cleyera japonica,1993,NA
46738,46738,20,30,20.7,30.8,Quercus serrata,1993,2005
46739,46739,20,30,21.5,33.9,Wisteria floribunda,1993,NA
47748,WF486,20,35,21.8,39.3,Ilex macropoda,2014,NA
47745,WF488,20,35,21.4,39.7,Quercus glauca,2014,NA
47748,47251,20,35,21.9,39.7,Ilex macropoda,2002,2005
47748,47252,20,35,21.9,39.7,Ilex macropoda,2002,NA
47296,47296,20,35,21.9,39.7,Quercus glauca,2005,2005
47740,47740,20,35,24.2,36.5,Wisteria floribunda,1993,1993
47741,47741,20,35,23.3,36.9,Eurya japonica var. japonica,1993,NA
47742,47742,20,35,23.4,35.9,Wisteria floribunda,1993,1996
47743,47743,20,35,22.3,36.9,Symplocos prunifolia,1993,2005
47744,47744,20,35,20.5,37.4,Gamblea innovans,1993,1996
47745,47745,20,35,21.4,39.7,Quercus glauca,1993,NA
47746,47746,20,35,21.9,38.6,Eurya japonica var. japonica,1993,NA
47748,47747,20,35,21.9,39.3,Ilex macropoda,1993,NA
47748,47748,20,35,21.9,39.3,Ilex macropoda,1993,NA
47748,47749,20,35,21.9,39.7,Ilex macropoda,1993,NA
47748,47750,20,35,21.9,39.7,Ilex macropoda,1993,NA
47751,47751,20,35,23.2,39.6,Ilex pedunculosa,1993,NA
47752,47752,20,35,23.4,38.7,Photinia glabra,1993,NA
47753,47753,20,35,23.8,38.2,Wisteria floribunda,1993,2005
WF490,WF490,20,40,23,40.7,Cleyera japonica,2014,NA
WF492,WF492,20,40,23.6,42.7,Quercus glauca,2014,NA
WF492,WF493,20,40,23.7,42.7,Quercus glauca,2014,NA
WF496,WF496,20,40,22.5,44.7,Cleyera japonica,2014,NA
WF496,WF497,20,40,22.5,44.7,Cleyera japonica,2014,NA
WF498,WF498,20,40,23.6,44.2,Quercus glauca,2014,NA
48754,48754,20,40,23.3,42.5,Ilex macropoda,1993,NA
48755,48755,20,40,20,40,Wisteria floribunda,1993,1993
48756,48756,20,40,20.5,40.6,Wisteria floribunda,1993,NA
48757,48757,20,40,22.1,42.5,Gamblea innovans,1993,NA
48758,48758,20,40,21.9,44.5,Lyonia ovalifolia var. elliptica,1993,1993
48759,48759,20,40,21.8,44.6,Gamblea innovans,1993,1999
48759,48760,20,40,21.8,44.6,Gamblea innovans,1993,1999
48759,48761,20,40,21.8,44.6,Gamblea innovans,1993,1999
48762,48762,20,40,20.8,44.3,Gamblea innovans,1993,1999
48763,48763,20,40,20.9,44.6,Gamblea innovans,1993,1993
49767,WF503,20,45,23.6,46.4,Quercus glauca,2014,NA
49772,WF509,20,45,21.2,48.6,Quercus glauca,2014,NA
WF510,WF510,20,45,21,48.7,Eurya japonica var. japonica,2014,NA
WF585,WF585,20,45,24.9,45.3,Cleyera japonica,2014,NA
49767,49253,20,45,23.6,46.4,Quercus glauca,2002,NA
49767,49765,20,45,23.6,46.4,Quercus glauca,1993,NA
49767,49766,20,45,23.6,46.4,Quercus glauca,1996,NA
49767,49767,20,45,23.6,46.4,Quercus glauca,1993,NA
49768,49768,20,45,23.3,45.1,Gamblea innovans,1993,NA
49769,49769,20,45,20.8,46.8,Quercus glauca,1993,NA
49770,49770,20,45,20.3,47.8,Gamblea innovans,1993,2005
49770,49771,20,45,20.3,47.8,Gamblea innovans,1993,1999
49772,49772,20,45,21.2,48.6,Quercus glauca,1993,NA
49772,49773,20,45,21.2,48.6,Quercus glauca,1993,NA
WF512,WF512,25,0,27.2,3,Eurya japonica var. japonica,2014,NA
50774,50774,25,0,29.5,3.6,Ilex pedunculosa,1993,NA
50775,50775,25,0,27.2,1.7,Amelanchier asiatica,1993,1996
WF515,WF515,25,5,29,7.4,Eurya japonica var. japonica,2014,NA
WF518,WF518,25,5,27.2,9.6,Eurya japonica var. japonica,2014,NA
51776,51776,25,5,29.7,6.5,Quercus serrata,1993,2005
51777,51777,25,5,29,7.5,Symplocos prunifolia,1993,NA
51778,51778,25,5,26.3,5.8,Wisteria floribunda,1993,2005
51779,51779,25,5,27.5,7.8,Gamblea innovans,1993,2005
51780,51780,25,5,27.3,8,Wisteria floribunda,1993,2002
51783,51781,25,5,28.6,8.4,Ilex pedunculosa,1993,1996
51783,51782,25,5,28.6,8.4,Ilex pedunculosa,1993,NA
51783,51783,25,5,28.5,8.4,Ilex pedunculosa,1993,2005
51784,51784,25,5,27.6,8.4,Photinia glabra,1993,NA
51784,51785,25,5,27.6,8.4,Photinia glabra,1993,NA
51786,51786,25,5,27.6,8.7,Gamblea innovans,1993,NA
51788,51788,25,5,26.3,9.7,Eurya japonica var. japonica,1993,NA
51789,51789,25,5,26,8.1,Gamblea innovans,1993,1999
51790,51790,25,5,25.1,8.8,Gamblea innovans,1993,2005
51790,51882,25,5,25.1,8.8,Gamblea innovans,1993,2005
52791,WF523,25,10,28,10.6,Eurya japonica var. japonica,2014,NA
WF526,WF526,25,10,27.7,11.4,Eurya japonica var. japonica,2014,NA
WF529,WF529,25,10,26.4,14.9,Cleyera japonica,2014,NA
52254,52254,25,10,25.8,13.4,Symplocos prunifolia,2002,2002
52791,52791,25,10,28,10.6,Eurya japonica var. japonica,1993,NA
52792,52792,25,10,30,12.5,Eurya japonica var. japonica,1993,NA
52793,52793,25,10,29.4,13.4,Symplocos prunifolia,1993,2002
52794,52794,25,10,27.4,11.9,Symplocos prunifolia,1993,2002
52795,52795,25,10,26,12.1,Quercus glauca,1993,NA
52796,52796,25,10,25.5,12.4,Gamblea innovans,1993,2005
52796,52797,25,10,25.5,12.4,Gamblea innovans,1993,1999
52798,52798,25,10,25.2,12.1,Symplocos prunifolia,1993,1999
WF533,WF533,25,15,29.5,19,Quercus glauca,2014,NA
WF535,WF535,25,15,28.3,18.8,Eurya japonica var. japonica,2014,NA
53255,53255,25,15,28.3,15.8,Wisteria floribunda,2002,NA
53799,53799,25,15,29.1,16,Symplocos prunifolia,1993,2005
53800,53800,25,15,28.3,15.5,Cryptomeria japonica,1993,NA
53801,53801,25,15,27.7,17.9,Symplocos prunifolia,1993,2005
53802,53802,25,15,29.3,17.5,Gamblea innovans,1993,2005
53803,53803,25,15,29.7,18.9,Gamblea innovans,1993,1999
53804,53804,25,15,26.3,18.5,Eurya japonica var. japonica,1993,NA
53805,53805,25,15,25.9,15.1,Symplocos prunifolia,1993,2002
54808,WF542,25,20,27.8,22.5,Quercus glauca,2014,NA
54819,WF549,25,20,29.8,24.2,Quercus glauca,2014,NA
54817,WF552,25,20,28.9,23,Quercus glauca,2014,NA
54808,54256,25,20,27.8,22.5,Quercus glauca,2002,NA
54806,54806,25,20,28.2,20.7,Quercus glauca,1993,NA
54807,54807,25,20,28,21.8,Wisteria floribunda,1993,2005
54808,54808,25,20,27.8,22.5,Quercus glauca,1993,NA
54809,54809,25,20,25.5,24.2,Photinia glabra,1993,NA
54810,54810,25,20,28.2,22.8,Quercus glauca,1993,NA
54812,54811,25,20,29.4,22.6,Ilex macropoda,1993,NA
54812,54812,25,20,29.3,22.8,Ilex macropoda,1993,2005
54812,54813,25,20,29.3,23.2,Ilex macropoda,1993,NA
54812,54814,25,20,29.3,23.3,Ilex macropoda,1993,2005
54812,54815,25,20,29.3,23.1,Ilex macropoda,1993,2002
54812,54816,25,20,29.3,23.2,Ilex macropoda,1993,NA
54817,54817,25,20,28.9,23,Quercus glauca,1993,NA
54818,54818,25,20,29.4,24.2,Wisteria floribunda,1993,NA
54819,54819,25,20,29.8,24.2,Quercus glauca,1993,NA
54819,54820,25,20,29.9,24.2,Quercus glauca,1993,NA
55821,WF556,25,25,28.1,26.3,Quercus glauca,2014,NA
WF557,WF557,25,25,29.7,27.5,Wisteria floribunda,2014,NA
WF563,WF563,25,25,26.5,27.8,Eurya japonica var. japonica,2014,NA
55821,55257,25,25,28.1,26.3,Quercus glauca,2002,NA
55821,55297,25,25,28.3,26.6,Quercus glauca,2005,NA
55821,55821,25,25,28.1,26.3,Quercus glauca,1993,NA
55821,55822,25,25,28.1,26.3,Quercus glauca,1993,NA
55821,55823,25,25,28.3,26.6,Quercus glauca,1993,NA
55824,55824,25,25,28.5,26.4,Wisteria floribunda,1993,1993
55825,55825,25,25,27.9,27.6,Quercus glauca,1993,NA
55825,55826,25,25,28,27.5,Quercus glauca,1999,NA
55827,55827,25,25,26,25,Wisteria floribunda,1993,1996
55829,55829,25,25,25,29.3,Wisteria floribunda,1993,NA
WF572,WF572,25,30,25.5,34.9,Eurya japonica var. japonica,2014,NA
56830,56406,25,30,27.9,30.1,Eurya japonica var. japonica,1996,NA
56830,56830,25,30,27.9,30.1,Eurya japonica var. japonica,1993,NA
56831,56831,25,30,28,31.9,Wisteria floribunda,1993,NA
56832,56832,25,30,28.1,32.6,Quercus glauca,1993,NA
56832,56833,25,30,28.1,32.5,Quercus glauca,1993,1999
56834,56834,25,30,26.4,32.5,Mallotus japonicus,1993,NA
56835,56835,25,30,26.7,31.1,Wisteria floribunda,1993,NA
56836,56836,25,30,25.1,31.7,Quercus glauca,1993,1996
56837,56837,25,30,26.4,34,Mallotus japonicus,1993,NA
57838,57838,25,35,29.1,37.1,Zanthoxylum ailanthoides,1993,NA
WF576,WF576,25,40,29.9,40.4,Quercus glauca,2014,NA
58843,58259,25,40,29.6,43.5,Quercus glauca,2002,NA
58299,58299,25,40,25.5,42.5,Quercus glauca,2005,NA
58300,58300,25,40,28.6,44.9,Quercus glauca,2005,NA
58300,58301,25,40,28.6,44.9,Quercus glauca,2005,NA
58309,58309,25,40,29.1,40.8,Eurya japonica var. japonica,2005,NA
58839,58839,25,40,29.6,40.1,Eurya japonica var. japonica,1993,NA
